Time,"Engine speed","Manifold pressure","Air mass measured","Air mass calculated","Periodic air mass","Lambda actual value group 1","Lambda actual value group 2","Additive mixture adaptation idle bank 1","Additive mixture adaptation idle bank 2","Multiplicative mixture adaptation low load bank 1","Multiplicative mixture adaptation low load bank 2","Throttle valve setpoint","Current throttle angle","Idle target speed","Opening angle of the EGR valve","Duty cycle: air damper","DISA1 PWM (large / upper flap)","DISA2 PWM (small / lower flap)","Uneven running of cylinder 1","Uneven running cylinder 2","Uneven running cylinder 3","Uneven running cylinder 4","Number of misfires over life, cylinder 1","Number of misfires over life, cylinder 2","Number of misfires over life, cylinder 3","Number of misfires over life, cylinder 4","Intake air temperature","Temperature before throttle valve","Leakage air adaptation actual value","Fuel pressure upstream of quantity control valve"
39.515,1038.00,0.38,16.00,173.63,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,3.88,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.92
39.515,1038.00,0.38,16.00,173.63,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,3.88,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.92
39.516,1038.00,0.38,16.00,173.63,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,3.88,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.92
39.516,1038.00,0.38,16.00,173.63,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,3.88,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.92
39.516,1038.00,0.38,16.00,173.63,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,3.88,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.92
39.517,1038.00,0.38,16.00,173.63,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,3.88,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.92
39.517,1038.00,0.38,16.00,173.63,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,3.88,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.92
39.517,1038.00,0.38,16.00,173.63,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,3.88,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.507,2569.00,0.38,16.00,173.63,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,3.88,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.508,2569.00,0.49,16.00,173.63,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,3.88,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.508,2569.00,0.49,40.00,173.63,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,3.88,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.509,2569.00,0.49,40.00,168.20,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,3.88,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.509,2569.00,0.49,40.00,168.20,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,3.88,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.509,2569.00,0.49,40.00,168.20,0.00,1.09,1.02,1.00,1.00,-4.08,-4.08,1.87,3.88,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.510,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,3.88,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.510,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,3.88,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.510,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,3.88,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.511,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,3.88,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.511,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,1.87,3.88,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.511,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,3.88,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.511,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.512,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.512,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.512,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.512,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.513,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,86.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.513,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-193.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.513,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,75.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.514,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,125.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.514,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.514,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.514,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.514,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.514,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.515,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.515,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.515,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.88
42.515,2569.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.506,1032.00,0.49,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.506,1032.00,0.19,40.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.507,1032.00,0.19,8.00,168.20,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.507,1032.00,0.19,8.00,59.68,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.507,1032.00,0.19,8.00,59.68,0.00,1.09,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.508,1032.00,0.19,8.00,59.68,0.00,1.99,1.09,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.508,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.509,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.509,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.510,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.510,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,5.60,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.511,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,7.35,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.511,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.512,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.512,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.512,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.513,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.513,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,-3.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.514,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,-15.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.514,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,-18.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.514,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,34.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.515,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.515,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.515,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.516,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.516,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.516,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.517,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.517,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.05
45.517,1032.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.566,775.00,0.19,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.566,775.00,0.34,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.567,775.00,0.34,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.567,775.00,0.34,8.00,130.22,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.568,775.00,0.34,8.00,130.22,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.568,775.00,0.34,8.00,130.22,0.00,0.97,1.99,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.568,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.569,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.569,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.570,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.570,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.571,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.04,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.571,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.572,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.572,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.572,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.573,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.573,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,22.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.574,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,247.00,85.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.574,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,247.00,350.00,31.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.574,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,247.00,350.00,-367.00,57.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.575,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,247.00,350.00,-367.00,-482.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.575,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,247.00,350.00,-367.00,-482.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.576,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,247.00,350.00,-367.00,-482.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.576,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,247.00,350.00,-367.00,-482.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.576,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,247.00,350.00,-367.00,-482.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.577,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,247.00,350.00,-367.00,-482.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.577,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,247.00,350.00,-367.00,-482.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.578,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,247.00,350.00,-367.00,-482.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,5.14
48.578,775.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,247.00,350.00,-367.00,-482.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.97
51.625,5011.00,0.34,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,247.00,350.00,-367.00,-482.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.97
51.626,5011.00,0.77,8.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,247.00,350.00,-367.00,-482.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.97
51.626,5011.00,0.77,232.00,130.22,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,247.00,350.00,-367.00,-482.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.97
51.627,5011.00,0.77,232.00,401.51,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,247.00,350.00,-367.00,-482.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.97
51.627,5011.00,0.77,232.00,401.51,0.00,0.97,0.97,1.00,1.00,-4.08,-4.08,1.87,2.55,728.00,0.00,0.00,67.00,67.00,247.00,350.00,-367.00,-482.00,19952.00,14822.00,26781.00,65535.00,24.00,24.00,0.00,4.97
