Time,"Engine speed","Manifold pressure","Air mass measured","Air mass calculated","Periodic air mass","Lambda actual value group 1","Lambda actual value group 2","Additive mixture adaptation idle bank 1","Additive mixture adaptation idle bank 2","Multiplicative mixture adaptation low load bank 1","Multiplicative mixture adaptation low load bank 2","Throttle valve setpoint","Current throttle angle","Idle target speed","Opening angle of the EGR valve","Duty cycle: air damper","DISA1 PWM (large / upper flap)","DISA2 PWM (small / lower flap)","Uneven running of cylinder 1","Uneven running cylinder 2","Uneven running cylinder 3","Uneven running cylinder 4","Number of misfires over life, cylinder 1","Number of misfires over life, cylinder 2","Number of misfires over life, cylinder 3","Number of misfires over life, cylinder 4","Intake air temperature","Temperature before throttle valve","Leakage air adaptation actual value","Fuel pressure upstream of quantity control valve"
87.594,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,3.88,771.00,0.00,0.00,67.00,67.00,-2.00,-47.00,-31.00,54.00,19923.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,5.05
87.595,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,3.88,771.00,0.00,0.00,67.00,67.00,-2.00,-47.00,-31.00,54.00,19923.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,5.05
87.595,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,3.88,771.00,0.00,0.00,67.00,67.00,-2.00,-47.00,-31.00,54.00,19923.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,5.05
87.596,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,3.88,771.00,0.00,0.00,67.00,67.00,-2.00,-47.00,-31.00,54.00,19923.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,5.05
87.596,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,3.88,771.00,0.00,0.00,67.00,67.00,-2.00,-47.00,-31.00,54.00,19923.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,5.05
87.597,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-2.00,-47.00,-31.00,54.00,19923.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,5.05
87.597,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-2.00,-47.00,-31.00,54.00,19923.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,5.05
87.597,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-2.00,-47.00,-31.00,54.00,19923.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,5.05
87.598,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-2.00,-47.00,-31.00,54.00,19923.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,5.05
87.598,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-2.00,-47.00,-31.00,54.00,19923.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,5.05
87.599,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-2.00,-47.00,-31.00,54.00,19923.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,5.05
87.599,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,-47.00,-31.00,54.00,19923.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,5.05
87.600,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,-31.00,54.00,19923.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,5.05
87.600,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,54.00,19923.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,5.05
87.600,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19923.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,5.05
87.600,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,5.05
87.601,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,5.05
87.601,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,5.05
87.601,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,5.05
87.602,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,5.05
87.602,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,5.05
87.602,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,5.05
87.602,786.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.591,771.00,0.31,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.592,771.00,0.36,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.592,771.00,0.36,8.00,141.07,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.593,771.00,0.36,8.00,146.50,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.593,771.00,0.36,8.00,146.50,0.00,0.96,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.594,771.00,0.36,8.00,146.50,0.00,1.02,0.96,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.594,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.594,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.595,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.595,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.596,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.596,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.597,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,771.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.597,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.598,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.598,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.599,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.599,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-329.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.599,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,581.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.600,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,279.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.600,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,228.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.601,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19924.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.601,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.602,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.602,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.602,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.602,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.603,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.603,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
90.603,771.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.592,820.00,0.36,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.593,820.00,0.33,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.593,820.00,0.33,8.00,146.50,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.594,820.00,0.33,8.00,130.22,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.594,820.00,0.33,8.00,130.22,0.00,1.02,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.595,820.00,0.33,8.00,130.22,0.00,0.99,1.02,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.595,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.596,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.596,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.597,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.597,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.598,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.76,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.598,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.598,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.599,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.599,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.600,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.600,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-427.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.601,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-952.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.601,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-85.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.602,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1800.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.602,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.603,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.603,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.603,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.604,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.604,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.605,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.605,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.97
93.606,820.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.92
96.652,788.00,0.33,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.92
96.652,788.00,0.32,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.92
96.653,788.00,0.32,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.92
96.653,788.00,0.32,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.92
96.654,788.00,0.32,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.92
96.654,788.00,0.32,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.92
96.655,788.00,0.32,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.92
96.655,788.00,0.32,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.92
96.656,788.00,0.32,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.92
96.656,788.00,0.32,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.92
96.657,788.00,0.32,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.92
96.657,788.00,0.32,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.92
96.658,788.00,0.32,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.92
96.658,788.00,0.32,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.92
96.659,788.00,0.32,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.92
96.659,788.00,0.32,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.92
96.660,788.00,0.32,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.92
96.660,788.00,0.32,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-410.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.92
96.661,788.00,0.32,8.00,130.22,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,2.66,770.00,0.00,0.00,67.00,67.00,-804.00,-41.00,-589.00,1366.00,19927.00,14595.00,26780.00,65535.00,18.00,18.00,0.00,4.92
